0,1,2,3,4,5
Thermometers,,(-112 °F to 32) °F,,0.048 °F,"PRT, Fluke 1502A"
Thermometers,,(32 °F to 212) °F,,0.041 °F,"PRT, Fluke 1502A"
Thermometers,,(212 °F to 392) °F,,0.047 °F,"PRT, Fluke 1502A"
Thermometers,,(392 to 752) °F,,0.098 °F,"PRT, Fluke 1502A"
